%time,field.x,field.y,field.z,field.yaw,field.time
1452442120707236028,4.39213008839,0.0618960922795,-0.0243692035841,0.0375804426627,1452442120.71
1452442120710783949,4.39213008839,0.0618960922795,-0.0243692035841,0.0375804426627,1452442120.71
1452442120714557142,4.39213008839,0.0618960922795,-0.0243692035841,0.0375804426627,1452442120.71
1452442120717468508,4.39213008839,0.0618960922795,-0.0243692035841,0.0375804426627,1452442120.72
1452442120720813082,4.39213008839,0.0618960922795,-0.0243692035841,0.0375804426627,1452442120.72
1452442120723891874,4.39272474172,-0.00683897316037,-0.022984658312,0.040989519918,1452442120.72
1452442120727328682,4.39272474172,-0.00683897316037,-0.022984658312,0.040989519918,1452442120.73
1452442120730449740,4.39272474172,-0.00683897316037,-0.022984658312,0.040989519918,1452442120.73
1452442120736916346,4.39272474172,-0.00683897316037,-0.022984658312,0.040989519918,1452442120.73
1452442120739066787,4.39272474172,-0.00683897316037,-0.022984658312,0.040989519918,1452442120.74
1452442120740981685,4.39272474172,-0.00683897316037,-0.022984658312,0.040989519918,1452442120.74
1452442120744552261,4.39272474172,-0.00683897316037,-0.022984658312,0.040989519918,1452442120.74
1452442120747309748,4.39186749609,0.0643376539659,-0.0214255669707,0.0381386406597,1452442120.75
1452442120750541296,4.39186749609,0.0643376539659,-0.0214255669707,0.0381386406597,1452442120.75
1452442120754010011,4.39186749609,0.0643376539659,-0.0214255669707,0.0381386406597,1452442120.75
1452442120757256404,4.39186749609,0.0643376539659,-0.0214255669707,0.0381386406597,1452442120.76
1452442120760437702,4.39186749609,0.0643376539659,-0.0214255669707,0.0381386406597,1452442120.76
1452442120764067944,4.39186749609,0.0643376539659,-0.0214255669707,0.0381386406597,1452442120.76
1452442120767425240,4.39186749609,0.0643376539659,-0.0214255669707,0.0381386406597,1452442120.77
1452442120773091582,4.39186749609,0.0643376539659,-0.0214255669707,0.0381386406597,1452442120.77
1452442120774273517,4.39186749609,0.0643376539659,-0.0214255669707,0.0381386406597,1452442120.77
1452442120777400194,4.39153184703,0.0543968275811,-0.02140802832,0.0385684292946,1452442120.78
1452442120780742828,4.39153184703,0.0543968275811,-0.02140802832,0.0385684292946,1452442120.78
1452442120783841099,4.39153184703,0.0543968275811,-0.02140802832,0.0385684292946,1452442120.78
1452442120787200858,4.39153184703,0.0543968275811,-0.02140802832,0.0385684292946,1452442120.79
1452442120790613640,4.39153184703,0.0543968275811,-0.02140802832,0.0385684292946,1452442120.79
1452442120793992458,4.39153184703,0.0543968275811,-0.02140802832,0.0385684292946,1452442120.79
1452442120797362530,4.39153184703,0.0543968275811,-0.02140802832,0.0385684292946,1452442120.8
1452442120802160859,4.39153184703,0.0543968275811,-0.02140802832,0.0385684292946,1452442120.8
1452442120804458680,4.39153184703,0.0543968275811,-0.02140802832,0.0385684292946,1452442120.8
