%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1452442120790690255,-0.00667450606607,-0.0158785185652,-0.012626417504,0.0,0.0,-0.0148953566875
1452442120794174227,-0.00668578378237,-0.015565353491,-0.0126256849166,0.0,0.0,-0.0149625198256
1452442120797745492,-0.00669672316719,-0.015261583369,-0.0126249499813,0.0,0.0,-0.015027950538
1452442120801905743,-0.00670733437046,-0.0149669263507,-0.0126240369139,0.0,0.0,-0.0150937642235
1452442120804303635,-0.00671762723764,-0.0146811090429,-0.0126235006801,0.0,0.0,-0.015153514995
1452442120807816237,-0.0111989690922,-0.00384917985695,-0.0134125663782,0.0,0.0,-0.0184396494735
1452442120810720030,-0.0110876984592,-0.00381729504545,-0.0134119665883,0.0,0.0,-0.0184303288297
1452442120814005868,-0.0109797659452,-0.0037863667783,-0.0134112956169,0.0,0.0,-0.0184224233518
1452442120817692840,-0.0108750714067,-0.00375636635916,-0.0134105844918,0.0,0.0,-0.0184155025317
1452442120820700201,-0.0107735177043,-0.0037272659526,-0.0134099192918,0.0,0.0,-0.018408480506
1452442120824648314,-0.0106750106129,-0.00369903855823,-0.0134091173522,0.0,0.0,-0.0184036460899
1452442120827904145,-0.0105794587343,-0.00367165798569,-0.0134084321247,0.0,0.0,-0.0183977910952
1452442120831399260,-0.0104867734121,-0.00364509883033,-0.0134077880375,0.0,0.0,-0.0183918404019
1452442120834331861,-0.0103968686495,-0.00361933644964,-0.0134071079402,0.0,0.0,-0.018386769359
1452442120837517951,-0.0113431636059,-0.0608951726395,-0.0117476446814,0.0,0.0,-0.0042450468378
1452442120841814565,-0.0112303160541,-0.0595475414426,-0.0117467269764,0.0,0.0,-0.00454621514122
1452442120844009766,-0.0111208539289,-0.0582403391817,-0.0117461667212,0.0,0.0,-0.00483497958409
1452442120847337833,-0.0110146756674,-0.0569723529886,-0.0117454353093,0.0,0.0,-0.00511698441982
1452442120850796899,-0.0109116827538,-0.0557424063813,-0.0117446952179,0.0,0.0,-0.00539085598133
1452442120853937593,-0.0108117796275,-0.0545493581721,-0.0117439484579,0.0,0.0,-0.00565679747765
1452442120857401010,-0.0107148735951,-0.0533921014093,-0.0117432088428,0.0,0.0,-0.00591492003844
1452442120860687227,-0.0106208747436,-0.0522695623494,-0.0117424754198,0.0,0.0,-0.00616544709672
1452442120863952087,-0.0105296958577,-0.0511806994612,-0.011741736228,0.0,0.0,-0.00640875050685
1452442120867424445,-0.0104412523384,-0.0501245024597,-0.0117409866102,0.0,0.0,-0.00664507854008
1452442120870745757,-0.0103554621246,-0.0490999913683,-0.0117402625018,0.0,0.0,-0.00687429244741
1452442120874033947,-0.0102722456172,-0.0481062156096,-0.0117395090734,0.0,0.0,-0.00709714627559
1452442120877428956,-0.0101915256051,-0.0471422531236,-0.0117387641129,0.0,0.0,-0.00731345390202
1452442120880728294,-0.0101132271933,-0.0462072095122,-0.0117380380464,0.0,0.0,-0.007523314182
1452442120884148406,-0.0100372777339,-0.0453002172092,-0.011737279749,0.0,0.0,-0.00772742085195
1452442120891484429,-0.00996360675827,-0.0444204346752,-0.0117357673882,0.0,0.0,-0.00793327164253
1452442120891503920,-0.00989214591191,-0.0435670456173,-0.0117356370889,0.0,0.0,-0.00811941306264
1452442120894139644,-0.00982282889093,-0.0427392582311,-0.0117350550819,0.0,0.0,-0.0083045748217
1452442120897371978,-0.00428623710841,0.018343666669,-0.0090597161063,0.0,0.0,-0.0226123360482
1452442120900911909,-0.00436981938221,0.0177479722563,-0.00905888755251,0.0,0.0,-0.0224900985993
1452442120904050854,-0.0044508941878,0.0171701486759,-0.00905806369639,0.0,0.0,-0.0223717477645
1452442120911334868,-0.00452953674922,0.016609659803,-0.00905713713719,0.0,0.0,-0.0222582951842
1452442120911471507,-0.0046058200338,0.0160659855962,-0.00905639901379,0.0,0.0,-0.0221465367121
1452442120914496556,-0.00467981481984,0.0155386216157,-0.00905555055357,0.0,0.0,-0.0220395375555
1452442120917395255,-0.00448319847436,0.0270424337011,-0.00847880102033,0.0,0.0,-0.024903478354
1452442120920738447,-0.00456016179086,0.0262684497672,-0.00847799287265,0.0,0.0,-0.0247389106669
1452442120924171883,-0.00463481620786,0.0255176853514,-0.00847712733425,0.0,0.0,-0.0245801467417
1452442120927677349,-0.00470723099236,0.024789443868,-0.00847624698341,0.0,0.0,-0.0244265773695
1452442120930939554,-0.00477747333332,0.0240830496292,-0.00847543781625,0.0,0.0,-0.0242771433887
1452442120940905066,-0.00484560840406,0.0233978472174,-0.008473125516,0.0,0.0,-0.0241484530001
1452442120941131996,-0.0314006330162,0.0419238992691,-0.00927978138478,0.0,0.0,-0.0322447661606
1452442120941358628,-0.0306871393254,0.040739786774,-0.00927965097053,0.0,0.0,-0.0318747825766
1452442120944289867,-0.0299950504454,0.0395911976538,-0.00927896938138,0.0,0.0,-0.0315221284629
1452442120947364462,-0.0293237242317,0.0384770662071,-0.00927814328859,0.0,0.0,-0.0311819029159
1452442120950742276,-0.0286725378045,0.0373963587039,-0.00927733669971,0.0,0.0,-0.0308519432861
1452442120954252426,-0.02804088697,0.0363480724257,-0.00927651281929,0.0,0.0,-0.0305323590822
1452442120957461430,-0.0274281856606,0.0353312347359,-0.00927568521276,0.0,0.0,-0.0302226579751
1452442120960881706,-0.0268338653905,0.0343449021768,-0.00927487891499,0.0,0.0,-0.0299223045991
1452442120964519000,-0.0262573747285,0.0333881595944,-0.00927405887714,0.0,0.0,-0.0296313752593
1452442120974372007,-0.0256981787864,0.0324601192896,-0.00927294168109,0.0,0.0,-0.029352795959
1452442120974380486,-0.0251557587225,0.0315599201938,-0.00927242351731,0.0,0.0,-0.0290762239534
1452442120974388879,-0.0199671664809,0.0544638339359,-0.00802640241764,0.0,0.0,-0.033966220751
1452442120977411924,-0.0195833935753,0.0530776178248,-0.00802558676715,0.0,0.0,-0.0336011076333
1452442120980682336,-0.0192111338569,0.0517329881971,-0.00802475302358,0.0,0.0,-0.0332474197012
1452442120984025781,-0.0188500419301,0.0504286974581,-0.00802389454671,0.0,0.0,-0.0329049131452
1452442120987376503,-0.0184997827611,0.0491635354414,-0.00802305257901,0.0,0.0,-0.0325727762099
1452442120990892741,-0.0181600313671,0.0479363282851,-0.00802219379754,0.0,0.0,-0.0322510853062
1452442120994110126,-0.0178304725149,0.0467459373436,-0.0080213416563,0.0,0.0,-0.0319392538983
1452442120997338441,-0.0175108004284,0.0455912581302,-0.00802048342311,0.0,0.0,-0.0316371301737
1452442121000685010,-0.0172007185044,0.0444712192933,-0.0080196404807,0.0,0.0,-0.0313441902313
1452442121004233776,-0.0168999390381,0.0433847816215,-0.00801877987165,0.0,0.0,-0.0310605235779
1452442121007451373,-0.0166081829558,0.0423309370798,-0.00801793437062,0.0,0.0,-0.0307854818023
1452442121011505154,-0.016325179556,0.0413087078744,-0.00801692664111,0.0,0.0,-0.0305208004818
1452442121014500957,-0.0160506662582,0.0403171455452,-0.0080161736158,0.0,0.0,-0.0302615389294
1452442121018528141,-0.0157843883593,0.0393553300858,-0.00801518349201,0.0,0.0,-0.0300129768299
1452442121020817370,-0.0280281426495,-0.0247603693502,-0.0105250851677,0.0,0.0,-0.0157927584102
1452442121024121137,-0.0274314965822,-0.0241559734878,-0.0105243270604,0.0,0.0,-0.0158710116824
1452442121030038786,-0.026852749897,-0.0235697095013,-0.0105235245151,0.0,0.0,-0.0159476621082
1452442121031149520,-0.0262913656123,-0.0230010334344,-0.0105226928994,0.0,0.0,-0.0160225652031
1452442121034919442,-0.0257468228562,-0.0224494176495,-0.0105218191204,0.0,0.0,-0.0160959814034
1452442121037431150,-0.0286555866245,-0.086252599065,-0.011413839862,0.0,0.0,-3.82039610907e-05
1452442121040690462,-0.0280478926177,-0.0841901653714,-0.0114131171874,0.0,0.0,-0.000469509688806
1452442121044045926,-0.0274584294312,-0.0821896046885,-0.0114123610482,0.0,0.0,-0.000888405815105
1452442121047441390,-0.0268866501402,-0.0802490608262,-0.0114116106917,0.0,0.0,-0.00129490829736
1452442121051239616,-0.026332024228,-0.0783667332797,-0.0114107539446,0.0,0.0,-0.00169049322854
1452442121053965816,-0.0257940370931,-0.0765408755596,-0.0114101188669,0.0,0.0,-0.00207226852892
1452442121057540630,-0.0252721895723,-0.0747697935712,-0.0114093757387,0.0,0.0,-0.00244385397067
1452442121060797221,-0.0247659974771,-0.0730518440423,-0.0114086258641,0.0,0.0,-0.00280457168375
1452442121065387703,-0.0242749911447,-0.0713854329994,-0.0114078768997,0.0,0.0,-0.00315467748727
1452442121069375788,-0.0237987150024,-0.0697690142877,-0.011406818669,0.0,0.0,-0.00349757016327
1452442121070819787,-0.0233367271443,-0.0682010881374,-0.0114063576607,0.0,0.0,-0.00382458411048
1452442121074271483,-0.0228885989219,-0.0666801997716,-0.0114055817105,0.0,0.0,-0.00414503278127
1452442121077580530,-0.016030097432,-0.0492347114322,-0.0108384658065,0.0,0.0,-0.00807615535985
1452442121080604487,-0.0157828679409,-0.0481659124966,-0.0108377701619,0.0,0.0,-0.00830116852294
1452442121083936285,-0.0155430553346,-0.047129177529,-0.0108370008505,0.0,0.0,-0.00852038874481
1452442121087341789,-0.0153104371064,-0.0461235446105,-0.0108362342229,0.0,0.0,-0.008733239438
1452442121090692268,-0.0150847974251,-0.0451480806795,-0.0108354823286,0.0,0.0,-0.00893978571287
1452442121094448825,-0.0148659269342,-0.0442018806664,-0.0108346707341,0.0,0.0,-0.00914097339903
1452442121097471403,-0.014653622558,-0.0432840666538,-0.0108339220713,0.0,0.0,-0.00933572060421
1452442121103402803,-0.0144476873131,-0.0423937870615,-0.0108331285512,0.0,0.0,-0.00952530755194
1452442121104547037,-0.0142479301256,-0.041530215857,-0.0108323704678,0.0,0.0,-0.00970909739216
1452442121108679688,-0.0132595169412,-0.00688983166325,-0.00991972912941,0.0,0.0,-0.0139304254848
1452442121110985018,-0.0130929915293,-0.00682767479503,-0.00991900651254,0.0,0.0,-0.0140205985771
1452442121114055361,-0.0129314618797,-0.00676738263285,-0.00991825869999,0.0,0.0,-0.0141085552017
1452442121117359819,-0.0127747781196,-0.00670889923554,-0.00991746038258,0.0,0.0,-0.0141946091917
1452442121120784616,-0.0126227948723,-0.00665217034014,-0.00991666257588,0.0,0.0,-0.0142783224738
1452442121126973625,-0.0124753711225,-0.00659714331161,-0.00991585858376,0.0,0.0,-0.014359840901
1452442121127830656,-0.0123323700851,-0.00654376709394,-0.00991499506398,0.0,0.0,-0.0144398238013
1452442121131615213,-0.0121936590788,-0.00649199216279,-0.00991416127966,0.0,0.0,-0.0145172366458
1452442121135106667,-0.0120591094028,-0.00644177047958,-0.00991347912344,0.0,0.0,-0.0145911036162
1452442121137458103,-0.0152151969818,0.0204925389516,-0.00608105138996,0.0,0.0,-0.0210006038954
1452442121141309906,-0.0149994390632,0.0199312595836,-0.00608010267759,0.0,0.0,-0.0209393404601
1452442121144238854,-0.0147901538821,0.0193868185967,-0.0060792467288,0.0,0.0,-0.02087929701
1452442121147433663,-0.0145871472565,0.0188587108393,-0.00607836137668,0.0,0.0,-0.0208215835101
1452442121150761192,-0.0143902308296,0.0183464463147,-0.00607746860868,0.0,0.0,-0.0207659182923
1452442121154027958,-0.0141992218955,0.0178495497258,-0.00607655209686,0.0,0.0,-0.0207124041632
1452442121157435720,-0.0140139432295,0.0173675600346,-0.00607563916287,0.0,0.0,-0.0206607204966
1452442121163653681,-0.0138342229234,0.0169000300341,-0.00607442504002,0.0,0.0,-0.0206137125393
1452442121164911506,-0.0136598942266,0.0164465259336,-0.00607378603827,0.0,0.0,-0.0205630042968
1452442121168969338,-0.0139569902269,0.0565782581251,-0.0043080284809,0.0,0.0,-0.0301464190333
1452442121170831139,-0.0137805206958,0.055270241731,-0.00430724122524,0.0,0.0,-0.0299082005598
1452442121174107271,-0.0136093452507,0.0540014658288,-0.00430631332425,0.0,0.0,-0.029678772103
1452442121177382344,-0.0134433050689,0.0527707532036,-0.00430537013274,0.0,0.0,-0.029456638353
1452442121180762358,-0.0132822460925,0.0515769619572,-0.00430442136225,0.0,0.0,-0.0292415127696
1452442121186814410,-0.0131260188855,0.0504189844481,-0.00430345509718,0.0,0.0,-0.0290332861097
1452442121187908652,-0.0129744784947,0.0492957462644,-0.00430243324898,0.0,0.0,-0.0288321588165
1452442121193554686,-0.0128274843156,0.0482062052262,-0.00430143109939,0.0,0.0,-0.0286371687564
1452442121194812859,-0.0126848999618,0.0471493504191,-0.00430038969033,0.0,0.0,-0.0284487224059
1452442121198117155,-0.0145554778335,-0.0495740092306,-0.00578645559362,0.0,0.0,-0.00321389408528
1452442121200735696,-0.0143669805466,-0.0484181213665,-0.00578574319075,0.0,0.0,-0.00355461002606
1452442121204064434,-0.0141841381784,-0.0472969101383,-0.00578483973708,0.0,0.0,-0.00388680542245
1452442121207265578,-0.0140067810811,-0.046209335247,-0.00578392354668,0.0,0.0,-0.00420935063977
1452442121210669125,-0.0138347446968,-0.0451543876024,-0.00578298155458,0.0,0.0,-0.00452265110431
1452442121214100976,-0.013667869404,-0.0441310883872,-0.00578207448998,0.0,0.0,-0.00482649454717
1452442121219280103,-0.01350600037,-0.0431384881484,-0.00578115337559,0.0,0.0,-0.00512155491918
1452442121221914696,-0.013348987407,-0.0421756659168,-0.00578003838731,0.0,0.0,-0.00540954027945
1452442121224928193,-0.0131966848329,-0.0412417283521,-0.00577913381753,0.0,0.0,-0.00568747054995
1452442121228148844,-0.0145522752186,-0.0410406707487,-0.00902528698612,0.0,0.0,-0.00825083069133
1452442121231103256,-0.014367998497,-0.0401457787734,-0.00902454280222,0.0,0.0,-0.00846343447808
1452442121234047339,-0.014189250077,-0.0392777335572,-0.0090237873055,0.0,0.0,-0.00866997645881
1452442121237312362,-0.0140158641097,-0.0384357296976,-0.00902298239582,0.0,0.0,-0.00887097550651
1452442121240776973,-0.0138476797214,-0.0376189859537,-0.00902215040572,0.0,0.0,-0.00906642473138
1452442121244048335,-0.0136845408647,-0.0368267445222,-0.0090213435031,0.0,0.0,-0.00925599595683
1452442121247313289,-0.0135262961737,-0.0360582703336,-0.00902052628413,0.0,0.0,-0.00944020643918
1452442121250628930,-0.0133727988235,-0.0353128503707,-0.00901970589993,0.0,0.0,-0.00961915004224
1452442121254163160,-0.0132239063937,-0.0345897930066,-0.00901888158847,0.0,0.0,-0.00979298093955
1452442121257365279,-0.0130794807369,-0.0338884273635,-0.00901806261104,0.0,0.0,-0.00996177683696
1452442121260744007,-0.0129393878497,-0.0332081026897,-0.00901725377411,0.0,0.0,-0.0101256426181
1452442121264134234,-0.0128034977492,-0.0325481877561,-0.00901637067118,0.0,0.0,-0.0102854980716
1452442121269034913,-0.0126716843517,-0.0319080702705,-0.00901553135413,0.0,0.0,-0.0104404058316
1452442121273086410,-0.0125438253561,-0.0312871563094,-0.00901426719107,0.0,0.0,-0.010594811823
1452442121274069844,-0.0124198021304,-0.0306848697672,-0.0090139483221,0.0,0.0,-0.0107362115162
1452442121277572081,-0.00876433198554,-0.00521833926554,-0.0114286994387,0.0,0.0,-0.0158068596667
1452442121280791295,-0.00874375096517,-0.00521797192793,-0.0114279771516,0.0,0.0,-0.0158405283579
1452442121284135278,-0.00872378737541,-0.00521761561045,-0.0114272149896,0.0,0.0,-0.0158738544446
1452442121287354341,-0.00870442269334,-0.00521726998249,-0.0114264797312,0.0,0.0,-0.0159061221023
1452442121291154543,-0.00868563895174,-0.00521693472337,-0.0114257176226,0.0,0.0,-0.0159379497975
1452442121294380949,-0.00866741872238,-0.00521660952202,-0.0114249315462,0.0,0.0,-0.0159693105828
1452442121299210874,-0.00864974509991,-0.00521629407671,-0.0114241243847,0.0,0.0,-0.0160002200984
1452442121300785283,-0.00863260168611,-0.00521598809477,-0.0114234726663,0.0,0.0,-0.0160287989766
1452442121304381881,-0.0104309854219,0.0262679286299,-0.0125179093124,0.0,0.0,-0.0241221475391
1452442121308008801,-0.0103656608303,0.0255575469082,-0.0125172157269,0.0,0.0,-0.0239820621224
1452442121310799536,-0.0103022959764,0.0248684766381,-0.0125165084206,0.0,0.0,-0.0238466112322
1452442121314009132,-0.0102408320681,0.0242000784761,-0.0125158159573,0.0,0.0,-0.0237152964151
1452442121317633991,-0.0101812120771,0.0235517322589,-0.0125150720794,0.0,0.0,-0.0235888854936
1452442121320681031,-0.0101233806859,0.0229228364283,-0.0125143917556,0.0,0.0,-0.0234655977744
1452442121324483810,-0.0100672842363,0.0223128074726,-0.0125136470616,0.0,0.0,-0.0233471266415
1452442121330248032,-0.0100128706803,0.0217210793856,-0.012512350376,0.0,0.0,-0.0232391727164
1452442121332581647,-0.00996008953091,0.0211471031411,-0.0125121952654,0.0,0.0,-0.0231210781178
1452442121334125245,-0.0105305098925,-0.0104817916055,-0.0121360119694,0.0,0.0,-0.0136701753695
1452442121337305181,-0.010463862546,-0.0103054714799,-0.0121353010467,0.0,0.0,-0.0137658287012
1452442121340748439,-0.01039921462,-0.010134440958,-0.0121345663903,0.0,0.0,-0.013859091084
1452442121343966195,-0.0103365061317,-0.00996854135173,-0.012133867179,0.0,0.0,-0.013949414324
1452442121347331419,-0.010275678898,-0.00980761873368,-0.0121331201376,0.0,0.0,-0.01403778648
1452442121351716087,-0.0102166764814,-0.00965152379417,-0.0121322500747,0.0,0.0,-0.0141251870974
1452442121354072258,-0.0101594441372,-0.00950011170284,-0.0121316697392,0.0,0.0,-0.0142068969027
1452442121357388855,-0.0101039287634,-0.00935324197426,-0.0121309588165,0.0,0.0,-0.0142878750951
1452442121360572869,-0.0100500788508,-0.00921077833753,-0.0121302308968,0.0,0.0,-0.0143668198118
1452442121364036962,-0.00999784443561,-0.0090725886099,-0.0121294975359,0.0,0.0,-0.0144437094343
1452442121367400694,-0.00994717705285,-0.0089385445741,-0.0121287837631,0.0,0.0,-0.0145183142759
1452442121370719368,-0.00989802969156,-0.00880852185938,-0.0121280669847,0.0,0.0,-0.0145909425217
1452442121373972772,-0.00985035675112,-0.00868239982609,-0.012127338184,0.0,0.0,-0.0146617683725
1452442121377562327,-0.00980411399889,-0.00856006145381,-0.0121265948736,0.0,0.0,-0.0147308597675
1452442121380684632,-0.00975925852923,-0.00844139323269,-0.0121258697521,0.0,0.0,-0.0147979170133
1452442121384066465,-0.00971574872366,-0.00832628505821,-0.0121251623014,0.0,0.0,-0.0148630130708
1452442121387408870,-0.00967354421225,-0.00821463012896,-0.0121244415847,0.0,0.0,-0.014926536578
1452442121390928929,-0.00963260583619,-0.00810632484759,-0.0121236543307,0.0,0.0,-0.0149891072043
1452442121394252035,-0.0095928956114,-0.00800126872467,-0.0121229427343,0.0,0.0,-0.015049236423
1452442121397540232,-0.0184787050429,0.0517349642052,-0.0139002245864,0.0,0.0,-0.0334892398208
1452442121400814964,-0.0181981975094,0.0504689333586,-0.0138995656675,0.0,0.0,-0.0331561344311
1452442121404142449,-0.017926105202,0.0492408834374,-0.0138988993618,0.0,0.0,-0.0328333987379
1452442121407459653,-0.0176621756637,0.0480496750139,-0.0138982430811,0.0,0.0,-0.0325204985939
1452442121410944850,-0.0174061640117,0.0468942028431,-0.0138975562456,0.0,0.0,-0.0322176849557
1452442121414330924,-0.0171578327091,0.0457733948374,-0.013896872384,0.0,0.0,-0.0319241996838
1452442121417958121,-0.0169169513457,0.0446862110718,-0.0138962042555,0.0,0.0,-0.0316395955846
1452442121422008170,-0.00781308376412,-0.0154191612447,-0.0164305780077,0.0,0.0,-0.0151518491484
1452442121424934196,-0.00782352887878,-0.0151552610288,-0.0164300042098,0.0,0.0,-0.0152084079907
1452442121429613516,-0.00783366064,-0.0148992778193,-0.0164291646216,0.0,0.0,-0.0152670276178
1452442121432057978,-0.00784348844839,-0.0146509741061,-0.0164286970039,0.0,0.0,-0.0153192865496
1452442121434215968,-0.00785302142252,-0.0144101195042,-0.0164283074074,0.0,0.0,-0.0153691332021
1452442121438124970,-0.00944115858121,0.0307199123987,-0.0237464738888,0.0,0.0,-0.027226228582
1452442121441002430,-0.00940715952174,0.0299223920642,-0.0237460992258,0.0,0.0,-0.0270265629841
1452442121444228173,-0.00937418043404,0.0291487973396,-0.023745734834,0.0,0.0,-0.0268329187336
1452442121447748903,-0.00934219071898,0.0283984104568,-0.023745351789,0.0,0.0,-0.0266457763266
1452442121450787157,-0.00931116069537,0.0276705351805,-0.0237449872642,0.0,0.0,-0.0264640859456
1452442121455527105,-0.00928106157247,0.0269644961625,-0.0237445349278,0.0,0.0,-0.026290216873
1452442121457678391,-0.017944747391,-0.127620183468,-0.0284704285479,0.0,0.0,0.0118907757579
1452442121460797862,-0.0176751203258,-0.124581883953,-0.0284702046923,0.0,0.0,0.0111970619675
1452442121463974257,-0.0174135820726,-0.121634733424,-0.0284699755668,0.0,0.0,0.0105238214501
1452442121467478262,-0.0171598899669,-0.11877599741,-0.0284697388802,0.0,0.0,0.00987040251699
1452442121471447390,-0.0169138086245,-0.116003023477,-0.0284694958108,0.0,0.0,0.00923620617292
1452442121474100716,-0.0166751097223,-0.113313238762,-0.0284692898761,0.0,0.0,0.00862185694092
1452442121477378227,-0.0164435717872,-0.110704147589,-0.0284690625837,0.0,0.0,0.00802518159624
1452442121480735414,-0.0162189799901,-0.10817332915,-0.0284688338019,0.0,0.0,0.00744618845665
1452442121484171955,-0.0160011259469,-0.105718435265,-0.0284686039072,0.0,0.0,0.0068843456156
1452442121487629658,-0.0157898075251,-0.103337188196,-0.0284683759437,0.0,0.0,0.0063392323988
1452442121491535342,-0.0155848286559,-0.10102737854,-0.0284681368513,0.0,0.0,0.00580997557654
1452442121494450221,-0.0153859991527,-0.0987868631726,-0.0284679103935,0.0,0.0,0.00529674603508
1452442121498955455,-0.0171122536959,0.0281428912812,-0.0302284634499,0.0,0.0,-0.0227875501292
1452442121500873275,-0.0168736147853,0.027499587211,-0.0302283105936,0.0,0.0,-0.0227107317935
1452442121504079430,-0.0166421350421,0.0268755822629,-0.0302281422635,0.0,0.0,-0.0226372115689
1452442121507390537,-0.0164175996912,0.0262702974632,-0.0302279689761,0.0,0.0,-0.0225664061144
1452442121510742666,-0.0161998004008,0.0256831712076,-0.0302277937436,0.0,0.0,-0.0224980863757
1452442121513953649,-0.0159885350891,0.0251136587396,-0.030227615725,0.0,0.0,-0.0224322046455
1452442121517495996,-0.0157836077367,0.0245612316456,-0.0302274391747,0.0,0.0,-0.0223685055355
1452442121521289496,-0.015584828205,0.0240253773644,-0.0302272351028,0.0,0.0,-0.0223083510859
1452442121526811152,-0.0153920120591,0.0235055987117,-0.0302270400291,0.0,0.0,-0.0222498571223
1452442121528033234,-0.0152049803977,-0.0297372055903,-0.0302268788523,0.0,0.0,-0.00845640793018
1452442121530693524,-0.00412221984638,-0.0105332099116,-0.0287299582218,0.0,0.0,-0.0147431836764
1452442121534269850,-0.00424789560303,-0.0102600469681,-0.0287297316586,0.0,0.0,-0.0148425014018
1452442121537404924,-0.00436980108698,-0.00999507891288,-0.028729521142,0.0,0.0,-0.0149384866123
1452442121540722491,-0.00448804940641,-0.0097380598993,-0.0287292948473,0.0,0.0,-0.0150324161449
1452442121544066599,-0.00460275027626,-0.00948875145613,-0.0287290758494,0.0,0.0,-0.0151235098819
1452442121547353687,-0.00471401012001,-0.00924692226626,-0.0287288559828,0.0,0.0,-0.0152121333389
1452442121550948574,-0.00482193216845,-0.00901234795208,-0.0287286268452,0.0,0.0,-0.0152986850518
1452442121554700143,-0.00492661655544,-0.00878481086733,-0.0287283774282,0.0,0.0,-0.0153836360335
1452442121557962061,-0.00502816041082,-0.00856409989512,-0.0287281647162,0.0,0.0,-0.0154649714213
1452442121561476669,-0.00976514492574,0.00472367498483,-0.0317726711934,0.0,0.0,-0.0173802612496
1452442121564166544,-0.00973544633146,0.00463935174016,-0.0317725656004,0.0,0.0,-0.0174182890158
1452442121567468841,-0.009706638695,0.00455755819284,-0.0317724416455,0.0,0.0,-0.0174565696256
1452442121570665009,-0.00967869528765,0.00447821845194,-0.031772312376,0.0,0.0,-0.017494280149
1452442121574056059,-0.00965159018251,0.00440125890327,-0.0317721841822,0.0,0.0,-0.0175310418427
1452442121577994721,-0.00962529823052,0.00432660814105,-0.0317720387851,0.0,0.0,-0.0175680513662
1452442121580733136,-0.0095997950371,0.0042541969017,-0.0317719242916,0.0,0.0,-0.0176022445909
1452442121585230794,-0.00957505693948,0.00418395799954,-0.0317717887696,0.0,0.0,-0.0176369921174
1452442121587721196,-0.00955106098479,0.00411582626443,-0.0317716640423,0.0,0.0,-0.017670249564
1452442121590982409,-0.00952778490874,0.00404973848138,-0.0317715382024,0.0,0.0,-0.0177028311273
1452442121594305863,-0.00836282354615,-0.0101460272863,-0.0316380323282,0.0,0.0,-0.0148097470973
1452442121597453998,-0.00837183879034,-0.0098904305702,-0.0316379059938,0.0,0.0,-0.0149014493449
