%time,field.x,field.y,field.z,field.yaw,field.time
1452442121064151126,-0.0242749911447,-0.0713854329994,-0.0114078768997,-0.00315467748727,1452442121.06
1452442121070017931,-0.0237987150024,-0.0697690142877,-0.011406818669,-0.00349757016327,1452442121.07
1452442121071268562,-0.0233367271443,-0.0682010881374,-0.0114063576607,-0.00382458411048,1452442121.07
1452442121074460405,-0.0228885989219,-0.0666801997716,-0.0114055817105,-0.00414503278127,1452442121.07
1452442121077541997,-0.016030097432,-0.0492347114322,-0.0108384658065,-0.00807615535985,1452442121.08
1452442121080660889,-0.0157828679409,-0.0481659124966,-0.0108377701619,-0.00830116852294,1452442121.08
1452442121084010212,-0.0155430553346,-0.047129177529,-0.0108370008505,-0.00852038874481,1452442121.08
1452442121087260349,-0.0153104371064,-0.0461235446105,-0.0108362342229,-0.008733239438,1452442121.09
1452442121090498769,-0.0150847974251,-0.0451480806795,-0.0108354823286,-0.00893978571287,1452442121.09
1452442121094197924,-0.0148659269342,-0.0442018806664,-0.0108346707341,-0.00914097339903,1452442121.09
1452442121097326048,-0.014653622558,-0.0432840666538,-0.0108339220713,-0.00933572060421,1452442121.1
1452442121101687912,-0.0144476873131,-0.0423937870615,-0.0108331285512,-0.00952530755194,1452442121.1
1452442121104489441,-0.0142479301256,-0.041530215857,-0.0108323704678,-0.00970909739216,1452442121.1
1452442121108266907,-0.0132595169412,-0.00688983166325,-0.00991972912941,-0.0139304254848,1452442121.11
1452442121110835665,-0.0130929915293,-0.00682767479503,-0.00991900651254,-0.0140205985771,1452442121.11
1452442121113894392,-0.0129314618797,-0.00676738263285,-0.00991825869999,-0.0141085552017,1452442121.11
1452442121117243353,-0.0127747781196,-0.00670889923554,-0.00991746038258,-0.0141946091917,1452442121.12
1452442121120581719,-0.0126227948723,-0.00665217034014,-0.00991666257588,-0.0142783224738,1452442121.12
1452442121124305204,-0.0124753711225,-0.00659714331161,-0.00991585858376,-0.014359840901,1452442121.12
1452442121127680058,-0.0123323700851,-0.00654376709394,-0.00991499506398,-0.0144398238013,1452442121.13
1452442121131996273,-0.0121936590788,-0.00649199216279,-0.00991416127966,-0.0145172366458,1452442121.13
1452442121134023522,-0.0120591094028,-0.00644177047958,-0.00991347912344,-0.0145911036162,1452442121.13
1452442121137576483,-0.0152151969818,0.0204925389516,-0.00608105138996,-0.0210006038954,1452442121.14
1452442121140991743,-0.0149994390632,0.0199312595836,-0.00608010267759,-0.0209393404601,1452442121.14
1452442121143994034,-0.0147901538821,0.0193868185967,-0.0060792467288,-0.02087929701,1452442121.14
1452442121147262939,-0.0145871472565,0.0188587108393,-0.00607836137668,-0.0208215835101,1452442121.15
1452442121150513789,-0.0143902308296,0.0183464463147,-0.00607746860868,-0.0207659182923,1452442121.15
1452442121153949311,-0.0141992218955,0.0178495497258,-0.00607655209686,-0.0207124041632,1452442121.15
1452442121157224914,-0.0140139432295,0.0173675600346,-0.00607563916287,-0.0206607204966,1452442121.16
1452442121168206790,-0.0138342229234,0.0169000300341,-0.00607442504002,-0.0206137125393,1452442121.16
1452442121168218207,-0.0136598942266,0.0164465259336,-0.00607378603827,-0.0205630042968,1452442121.16
1452442121168223704,-0.0139569902269,0.0565782581251,-0.0043080284809,-0.0301464190333,1452442121.17
1452442121170764055,-0.0137805206958,0.055270241731,-0.00430724122524,-0.0299082005598,1452442121.17
1452442121173955041,-0.0136093452507,0.0540014658288,-0.00430631332425,-0.029678772103,1452442121.17
1452442121177311861,-0.0134433050689,0.0527707532036,-0.00430537013274,-0.029456638353,1452442121.18
1452442121180517068,-0.0132822460925,0.0515769619572,-0.00430442136225,-0.0292415127696,1452442121.18
1452442121186822774,-0.0131260188855,0.0504189844481,-0.00430345509718,-0.0290332861097,1452442121.18
1452442121187576891,-0.0129744784947,0.0492957462644,-0.00430243324898,-0.0288321588165,1452442121.19
1452442121193769694,-0.0128274843156,0.0482062052262,-0.00430143109939,-0.0286371687564,1452442121.19
1452442121195444736,-0.0126848999618,0.0471493504191,-0.00430038969033,-0.0284487224059,1452442121.19
1452442121198055128,-0.0145554778335,-0.0495740092306,-0.00578645559362,-0.00321389408528,1452442121.2
1452442121200725276,-0.0143669805466,-0.0484181213665,-0.00578574319075,-0.00355461002606,1452442121.2
1452442121203875426,-0.0141841381784,-0.0472969101383,-0.00578483973708,-0.00388680542245,1452442121.2
1452442121207380091,-0.0140067810811,-0.046209335247,-0.00578392354668,-0.00420935063977,1452442121.21
1452442121210833242,-0.0138347446968,-0.0451543876024,-0.00578298155458,-0.00452265110431,1452442121.21
1452442121213946522,-0.013667869404,-0.0441310883872,-0.00578207448998,-0.00482649454717,1452442121.21
1452442121217383984,-0.01350600037,-0.0431384881484,-0.00578115337559,-0.00512155491918,1452442121.22
1452442121222108070,-0.013348987407,-0.0421756659168,-0.00578003838731,-0.00540954027945,1452442121.22
1452442121224624477,-0.0131966848329,-0.0412417283521,-0.00577913381753,-0.00568747054995,1452442121.22
1452442121227991993,-0.0145522752186,-0.0410406707487,-0.00902528698612,-0.00825083069133,1452442121.23
1452442121230947106,-0.014367998497,-0.0401457787734,-0.00902454280222,-0.00846343447808,1452442121.23
1452442121233918517,-0.014189250077,-0.0392777335572,-0.0090237873055,-0.00866997645881,1452442121.23
1452442121237292337,-0.0140158641097,-0.0384357296976,-0.00902298239582,-0.00887097550651,1452442121.24
1452442121240639081,-0.0138476797214,-0.0376189859537,-0.00902215040572,-0.00906642473138,1452442121.24
1452442121243850022,-0.0136845408647,-0.0368267445222,-0.0090213435031,-0.00925599595683,1452442121.24
1452442121247180818,-0.0135262961737,-0.0360582703336,-0.00902052628413,-0.00944020643918,1452442121.25
1452442121250733678,-0.0133727988235,-0.0353128503707,-0.00901970589993,-0.00961915004224,1452442121.25
1452442121253918562,-0.0132239063937,-0.0345897930066,-0.00901888158847,-0.00979298093955,1452442121.25
1452442121257172816,-0.0130794807369,-0.0338884273635,-0.00901806261104,-0.00996177683696,1452442121.26
1452442121260488090,-0.0129393878497,-0.0332081026897,-0.00901725377411,-0.0101256426181,1452442121.26
1452442121264094935,-0.0128034977492,-0.0325481877561,-0.00901637067118,-0.0102854980716,1452442121.26
1452442121267701269,-0.0126716843517,-0.0319080702705,-0.00901553135413,-0.0104404058316,1452442121.27
1452442121273501583,-0.0125438253561,-0.0312871563094,-0.00901426719107,-0.010594811823,1452442121.27
1452442121274348074,-0.0124198021304,-0.0306848697672,-0.0090139483221,-0.0107362115162,1452442121.27
1452442121277310771,-0.00876433198554,-0.00521833926554,-0.0114286994387,-0.0158068596667,1452442121.28
1452442121280490968,-0.00874375096517,-0.00521797192793,-0.0114279771516,-0.0158405283579,1452442121.28
1452442121283983414,-0.00872378737541,-0.00521761561045,-0.0114272149896,-0.0158738544446,1452442121.28
1452442121287320685,-0.00870442269334,-0.00521726998249,-0.0114264797312,-0.0159061221023,1452442121.29
1452442121290748584,-0.00868563895174,-0.00521693472337,-0.0114257176226,-0.0159379497975,1452442121.29
1452442121294391449,-0.00866741872238,-0.00521660952202,-0.0114249315462,-0.0159693105828,1452442121.29
1452442121299399549,-0.00864974509991,-0.00521629407671,-0.0114241243847,-0.0160002200984,1452442121.3
1452442121300761277,-0.00863260168611,-0.00521598809477,-0.0114234726663,-0.0160287989766,1452442121.3
1452442121304174556,-0.0104309854219,0.0262679286299,-0.0125179093124,-0.0241221475391,1452442121.3
1452442121308024150,-0.0103656608303,0.0255575469082,-0.0125172157269,-0.0239820621224,1452442121.31
1452442121310619446,-0.0103022959764,0.0248684766381,-0.0125165084206,-0.0238466112322,1452442121.31
1452442121313849872,-0.0102408320681,0.0242000784761,-0.0125158159573,-0.0237152964151,1452442121.31
1452442121317391581,-0.0101812120771,0.0235517322589,-0.0125150720794,-0.0235888854936,1452442121.32
1452442121323521773,-0.0101233806859,0.0229228364283,-0.0125143917556,-0.0234655977744,1452442121.32
1452442121324359176,-0.0100672842363,0.0223128074726,-0.0125136470616,-0.0233471266415,1452442121.32
1452442121330835951,-0.0100128706803,0.0217210793856,-0.012512350376,-0.0232391727164,1452442121.33
1452442121332618806,-0.00996008953091,0.0211471031411,-0.0125121952654,-0.0231210781178,1452442121.33
1452442121333968014,-0.0105305098925,-0.0104817916055,-0.0121360119694,-0.0136701753695,1452442121.33
1452442121337341687,-0.010463862546,-0.0103054714799,-0.0121353010467,-0.0137658287012,1452442121.34
1452442121340600923,-0.01039921462,-0.010134440958,-0.0121345663903,-0.013859091084,1452442121.34
1452442121344073071,-0.0103365061317,-0.00996854135173,-0.012133867179,-0.013949414324,1452442121.34
1452442121347424497,-0.010275678898,-0.00980761873368,-0.0121331201376,-0.01403778648,1452442121.35
1452442121351738064,-0.0102166764814,-0.00965152379417,-0.0121322500747,-0.0141251870974,1452442121.35
1452442121353926183,-0.0101594441372,-0.00950011170284,-0.0121316697392,-0.0142068969027,1452442121.35
1452442121357262532,-0.0101039287634,-0.00935324197426,-0.0121309588165,-0.0142878750951,1452442121.36
1452442121360669148,-0.0100500788508,-0.00921077833753,-0.0121302308968,-0.0143668198118,1452442121.36
1452442121363965507,-0.00999784443561,-0.0090725886099,-0.0121294975359,-0.0144437094343,1452442121.36
1452442121367420865,-0.00994717705285,-0.0089385445741,-0.0121287837631,-0.0145183142759,1452442121.37
1452442121370592147,-0.00989802969156,-0.00880852185938,-0.0121280669847,-0.0145909425217,1452442121.37
1452442121373856917,-0.00985035675112,-0.00868239982609,-0.012127338184,-0.0146617683725,1452442121.37
1452442121377517315,-0.00980411399889,-0.00856006145381,-0.0121265948736,-0.0147308597675,1452442121.38
1452442121380754972,-0.00975925852923,-0.00844139323269,-0.0121258697521,-0.0147979170133,1452442121.38
1452442121383877558,-0.00971574872366,-0.00832628505821,-0.0121251623014,-0.0148630130708,1452442121.38
1452442121387257557,-0.00967354421225,-0.00821463012896,-0.0121244415847,-0.014926536578,1452442121.39
1452442121391123022,-0.00963260583619,-0.00810632484759,-0.0121236543307,-0.0149891072043,1452442121.39
1452442121394618105,-0.0095928956114,-0.00800126872467,-0.0121229427343,-0.015049236423,1452442121.39
1452442121397516170,-0.0184787050429,0.0517349642052,-0.0139002245864,-0.0334892398208,1452442121.4
1452442121400617792,-0.0181981975094,0.0504689333586,-0.0138995656675,-0.0331561344311,1452442121.4
1452442121407293315,-0.017926105202,0.0492408834374,-0.0138988993618,-0.0328333987379,1452442121.4
1452442121407575607,-0.0176621756637,0.0480496750139,-0.0138982430811,-0.0325204985939,1452442121.41
1452442121410658116,-0.0174061640117,0.0468942028431,-0.0138975562456,-0.0322176849557,1452442121.41
1452442121414131254,-0.0171578327091,0.0457733948374,-0.013896872384,-0.0319241996838,1452442121.41
1452442121417653281,-0.0169169513457,0.0446862110718,-0.0138962042555,-0.0316395955846,1452442121.42
1452442121421581944,-0.00781308376412,-0.0154191612447,-0.0164305780077,-0.0151518491484,1452442121.42
1452442121427639212,-0.00782352887878,-0.0151552610288,-0.0164300042098,-0.0152084079907,1452442121.42
1452442121429761930,-0.00783366064,-0.0148992778193,-0.0164291646216,-0.0152670276178,1452442121.43
1452442121431923097,-0.00784348844839,-0.0146509741061,-0.0164286970039,-0.0153192865496,1452442121.43
1452442121434267645,-0.00785302142252,-0.0144101195042,-0.0164283074074,-0.0153691332021,1452442121.43
1452442121438387486,-0.00944115858121,0.0307199123987,-0.0237464738888,-0.027226228582,1452442121.44
1452442121440727486,-0.00940715952174,0.0299223920642,-0.0237460992258,-0.0270265629841,1452442121.44
1452442121444087162,-0.00937418043404,0.0291487973396,-0.023745734834,-0.0268329187336,1452442121.44
1452442121447652792,-0.00934219071898,0.0283984104568,-0.023745351789,-0.0266457763266,1452442121.45
1452442121450795242,-0.00931116069537,0.0276705351805,-0.0237449872642,-0.0264640859456,1452442121.45
1452442121455201377,-0.00928106157247,0.0269644961625,-0.0237445349278,-0.026290216873,1452442121.45
1452442121457323372,-0.017944747391,-0.127620183468,-0.0284704285479,0.0118907757579,1452442121.46
1452442121460610952,-0.0176751203258,-0.124581883953,-0.0284702046923,0.0111970619675,1452442121.46
1452442121463907997,-0.0174135820726,-0.121634733424,-0.0284699755668,0.0105238214501,1452442121.46
1452442121467583717,-0.0171598899669,-0.11877599741,-0.0284697388802,0.00987040251699,1452442121.47
1452442121471439250,-0.0169138086245,-0.116003023477,-0.0284694958108,0.00923620617292,1452442121.47
1452442121473903410,-0.0166751097223,-0.113313238762,-0.0284692898761,0.00862185694092,1452442121.47
1452442121477404119,-0.0164435717872,-0.110704147589,-0.0284690625837,0.00802518159624,1452442121.48
1452442121480527485,-0.0162189799901,-0.10817332915,-0.0284688338019,0.00744618845665,1452442121.48
1452442121483954679,-0.0160011259469,-0.105718435265,-0.0284686039072,0.0068843456156,1452442121.48
1452442121487408933,-0.0157898075251,-0.103337188196,-0.0284683759437,0.0063392323988,1452442121.49
1452442121492544218,-0.0155848286559,-0.10102737854,-0.0284681368513,0.00580997557654,1452442121.49
1452442121494259095,-0.0153859991527,-0.0987868631726,-0.0284679103935,0.00529674603508,1452442121.49
1452442121498789655,-0.0171122536959,0.0281428912812,-0.0302284634499,-0.0227875501292,1452442121.5
1452442121500753534,-0.0168736147853,0.027499587211,-0.0302283105936,-0.0227107317935,1452442121.5
1452442121503867496,-0.0166421350421,0.0268755822629,-0.0302281422635,-0.0226372115689,1452442121.5
1452442121507413974,-0.0164175996912,0.0262702974632,-0.0302279689761,-0.0225664061144,1452442121.51
1452442121510564904,-0.0161998004008,0.0256831712076,-0.0302277937436,-0.0224980863757,1452442121.51
1452442121514073749,-0.0159885350891,0.0251136587396,-0.030227615725,-0.0224322046455,1452442121.51
1452442121517343756,-0.0157836077367,0.0245612316456,-0.0302274391747,-0.0223685055355,1452442121.52
1452442121524544289,-0.015584828205,0.0240253773644,-0.0302272351028,-0.0223083510859,1452442121.52
1452442121525026753,-0.0153920120591,0.0235055987117,-0.0302270400291,-0.0222498571223,1452442121.52
1452442121527878134,-0.0152049803977,-0.0297372055903,-0.0302268788523,-0.00845640793018,1452442121.53
1452442121530704622,-0.00412221984638,-0.0105332099116,-0.0287299582218,-0.0147431836764,1452442121.53
1452442121534077791,-0.00424789560303,-0.0102600469681,-0.0287297316586,-0.0148425014018,1452442121.53
1452442121537158991,-0.00436980108698,-0.00999507891288,-0.028729521142,-0.0149384866123,1452442121.54
1452442121540560299,-0.00448804940641,-0.0097380598993,-0.0287292948473,-0.0150324161449,1452442121.54
1452442121544168322,-0.00460275027626,-0.00948875145613,-0.0287290758494,-0.0151235098819,1452442121.54
1452442121547259005,-0.00471401012001,-0.00924692226626,-0.0287288559828,-0.0152121333389,1452442121.55
1452442121550960786,-0.00482193216845,-0.00901234795208,-0.0287286268452,-0.0152986850518,1452442121.55
1452442121554627882,-0.00492661655544,-0.00878481086733,-0.0287283774282,-0.0153836360335,1452442121.55
1452442121557724257,-0.00502816041082,-0.00856409989512,-0.0287281647162,-0.0154649714213,1452442121.56
1452442121561278747,-0.00976514492574,0.00472367498483,-0.0317726711934,-0.0173802612496,1452442121.56
1452442121564089429,-0.00973544633146,0.00463935174016,-0.0317725656004,-0.0174182890158,1452442121.56
1452442121567264749,-0.009706638695,0.00455755819284,-0.0317724416455,-0.0174565696256,1452442121.57
1452442121570595461,-0.00967869528765,0.00447821845194,-0.031772312376,-0.017494280149,1452442121.57
1452442121573903941,-0.00965159018251,0.00440125890327,-0.0317721841822,-0.0175310418427,1452442121.57
1452442121579249154,-0.00962529823052,0.00432660814105,-0.0317720387851,-0.0175680513662,1452442121.58
1452442121580611278,-0.0095997950371,0.0042541969017,-0.0317719242916,-0.0176022445909,1452442121.58
1452442121585710596,-0.00957505693948,0.00418395799954,-0.0317717887696,-0.0176369921174,1452442121.58
1452442121587709958,-0.00955106098479,0.00411582626443,-0.0317716640423,-0.017670249564,1452442121.59
1452442121590770295,-0.00952778490874,0.00404973848138,-0.0317715382024,-0.0177028311273,1452442121.59
1452442121594200660,-0.00836282354615,-0.0101460272863,-0.0316380323282,-0.0148097470973,1452442121.59
1452442121597330545,-0.00837183879034,-0.0098904305702,-0.0316379059938,-0.0149014493449,1452442121.6
1452442121600557733,-0.0083805835772,-0.00964250175563,-0.0316377777911,-0.0149907541129,1452442121.6
1452442121604019568,-0.00838906602045,-0.00940201080549,-0.0316376411952,-0.015078106972,1452442121.6
1452442121607331889,-0.00839729399041,-0.00916873458386,-0.0316375102422,-0.0151627504747,1452442121.61
1452442121616633072,-0.00792885439042,-0.0278008230111,-0.0309278636409,-0.00867210951042,1452442121.62
1452442121618027500,-0.00794771356987,-0.027280218852,-0.0309277967542,-0.00883906633991,1452442121.62
1452442121618722690,-0.00796600697393,-0.0267752328177,-0.0309277688379,-0.00899934085342,1452442121.62
1452442121620701087,-0.00798375157586,-0.0262853963644,-0.0309276763382,-0.00915777701977,1452442121.62
1452442121623871716,-0.00800096383974,-0.0258102550047,-0.0309275244903,-0.00931426908223,1452442121.62
1452442121627277252,-0.00801765973571,-0.0253493678857,-0.0309273697769,-0.00946641074477,1452442121.63
