%time,field.x,field.y,field.z,field.yaw,field.time
1452442010947806060,-0.0367399433179,0.0308976268231,0.003705952152,0.0529656165957,1452442010.95
1452442010950647991,-0.036175984369,0.0310943622268,0.00370595065142,0.0533422441921,1452442010.95
1452442010953342975,-0.0356289441885,0.0312851955684,0.00370594891233,0.0537083591285,1452442010.95
1452442010956550809,-0.0385935552575,0.0245956095032,0.0123662050519,0.051090812059,1452442010.96
1452442010959680685,-0.0379837088153,0.0249320522809,0.0123664538244,0.0514982241028,1452442010.96
1452442010963922094,-0.0373921577664,0.0252584017752,0.0123667547679,0.0518944690762,1452442010.96
1452442010966378765,-0.0368183532489,0.0255749607847,0.0123669731291,0.0522775213248,1452442010.97
1452442010969673616,-0.036261762867,0.025882023024,0.0123672367624,0.0526499961131,1452442010.97
1452442010972934267,-0.0357218701965,0.026179873396,0.0123674921728,0.0530112928244,1452442010.97
1452442010976482994,-0.0351981743061,0.0264687882569,0.0123677597217,0.0533620931652,1452442010.98
1452442010979679662,-0.0346901892924,0.026749035672,0.0123680185816,0.0537023592791,1452442010.98
1452442010988964248,-0.0341974438292,0.0270208756646,0.0123686748958,0.0540394565532,1452442010.99
1452442010988969611,-0.0689961255883,0.0612191982997,0.0236406948353,0.03502649021,1452442010.99
1452442010990548413,-0.0674938696821,0.0605129217309,0.0236410132176,0.0358739277184,1452442010.99
1452442010993030196,-0.0660366814532,0.0598278334591,0.0236414780618,0.0366969950774,1452442010.99
1452442010996395952,-0.0646232088711,0.0591632978354,0.0236420719648,0.0374963666529,1452442011.0
1452442010999669344,-0.0632521404665,0.0585186982805,0.0236426817632,0.0382719809841,1452442011.0
1452442011003315599,-0.061922204114,0.0578934367122,0.0236432888477,0.0390244376096,1452442011.0
1452442011007619207,-0.0606321658521,0.057286932991,0.023644028911,0.0397553659149,1452442011.01
1452442011014710709,-0.0593808287381,0.0566986243814,0.0236445476446,0.0404629809564,1452442011.01
1452442011015014676,-0.0581670317375,0.0561279650301,0.0236451415045,0.0411499990009,1452442011.01
1452442011016415918,-0.0648690227454,0.0669876995391,0.0335946956086,0.0348648868222,1452442011.02
1452442011019628888,-0.0635112996676,0.0661865102853,0.0335955716137,0.035661165395,1452442011.02
1452442011024121876,-0.0621943082822,0.0654093567092,0.0335966512357,0.0364348116488,1452442011.02
1452442011026354000,-0.0609168266383,0.0646555177403,0.0335973929829,0.0371833609664,1452442011.03
1452442011029633996,-0.0596776694437,0.0639242939405,0.0335982887679,0.0379104835078,1452442011.03
1452442011032964536,-0.058475686965,0.0632150068547,0.0335991905644,0.0386159231333,1452442011.03
1452442011036379048,-0.0573097639606,0.0625269983814,0.0336001082625,0.0393003688926,1452442011.04
1452442011040502341,-0.0561788186463,0.0618596301624,0.0336012068887,0.0399651157055,1452442011.04
1452442011048199968,-0.0550818016915,0.0612122829899,0.0336020042265,0.0406088425814,1452442011.04
1452442011048212645,-0.0540176952454,0.0605843562326,0.0336028531473,0.0412335654167,1452442011.05
1452442011049744027,-0.0613189727994,0.0695839248229,0.0389785406761,0.0366228839059,1452442011.05
1452442011052936851,-0.0600906908429,0.0687732555421,0.0389795662359,0.0373216667757,1452442011.05
1452442011056820132,-0.0588992573451,0.0679869063397,0.0389807210301,0.0379999592652,1452442011.06
