%time,field.x,field.y,field.z,field.yaw,field.time
1452441713228821189,2.37088337101,1.04871507171,-0.162803328213,-0.275270926204,1452441713.23
1452441713231938776,2.37088337101,1.04871507171,-0.162803328213,-0.275270926204,1452441713.23
1452441713236772767,2.37088337101,1.04871507171,-0.162803328213,-0.275270926204,1452441713.24
1452441713237930163,2.37088337101,1.04871507171,-0.162803328213,-0.275270926204,1452441713.24
1452441713241194743,2.37088337101,1.04871507171,-0.162803328213,-0.275270926204,1452441713.24
1452441713244556325,2.40782191413,0.939912690936,-0.159527335541,-0.259168984662,1452441713.24
1452441713247715269,2.40782191413,0.939912690936,-0.159527335541,-0.259168984662,1452441713.25
1452441713251135526,2.40782191413,0.939912690936,-0.159527335541,-0.259168984662,1452441713.25
1452441713254513258,2.40782191413,0.939912690936,-0.159527335541,-0.259168984662,1452441713.25
1452441713257916021,2.40782191413,0.939912690936,-0.159527335541,-0.259168984662,1452441713.26
1452441713261207700,2.40782191413,0.939912690936,-0.159527335541,-0.259168984662,1452441713.26
1452441713264865286,2.40782191413,0.939912690936,-0.159527335541,-0.259168984662,1452441713.26
1452441713269831917,2.40782191413,0.939912690936,-0.159527335541,-0.259168984662,1452441713.27
1452441713271558798,2.45197388449,0.9030002597,-0.152637909683,-0.250003785788,1452441713.27
1452441713274545090,2.45197388449,0.9030002597,-0.152637909683,-0.250003785788,1452441713.27
1452441713277929346,2.45197388449,0.9030002597,-0.152637909683,-0.250003785788,1452441713.28
1452441713281293046,2.45197388449,0.9030002597,-0.152637909683,-0.250003785788,1452441713.28
1452441713284732963,2.45197388449,0.9030002597,-0.152637909683,-0.250003785788,1452441713.28
1452441713288257585,2.45197388449,0.9030002597,-0.152637909683,-0.250003785788,1452441713.29
1452441713291508735,2.49407050116,0.83716150077,-0.144222415645,-0.238832355918,1452441713.29
1452441713294390894,2.49407050116,0.83716150077,-0.144222415645,-0.238832355918,1452441713.29
1452441713297696612,2.49407050116,0.83716150077,-0.144222415645,-0.238832355918,1452441713.3
1452441713301327964,2.49407050116,0.83716150077,-0.144222415645,-0.238832355918,1452441713.3
1452441713304547019,2.49407050116,0.83716150077,-0.144222415645,-0.238832355918,1452441713.3
1452441713308040931,2.49407050116,0.83716150077,-0.144222415645,-0.238832355918,1452441713.31
1452441713315291774,2.49407050116,0.83716150077,-0.144222415645,-0.238832355918,1452441713.31
1452441713315412820,2.49407050116,0.83716150077,-0.144222415645,-0.238832355918,1452441713.31
1452441713318372636,2.49407050116,0.83716150077,-0.144222415645,-0.238832355918,1452441713.32
1452441713322044356,2.49407050116,0.83716150077,-0.144222415645,-0.238832355918,1452441713.32
1452441713324711606,2.49407050116,0.83716150077,-0.144222415645,-0.238832355918,1452441713.32
1452441713327743784,2.54222033471,0.797326917601,-0.134052488983,-0.230511612437,1452441713.33
1452441713331126758,2.54222033471,0.797326917601,-0.134052488983,-0.230511612437,1452441713.33
1452441713334519232,2.54222033471,0.797326917601,-0.134052488983,-0.230511612437,1452441713.33
1452441713342760570,2.54222033471,0.797326917601,-0.134052488983,-0.230511612437,1452441713.34
1452441713342774728,2.54222033471,0.797326917601,-0.134052488983,-0.230511612437,1452441713.34
1452441713345140321,2.54222033471,0.797326917601,-0.134052488983,-0.230511612437,1452441713.34
