%time,field.x,field.y,field.z,field.yaw,field.time
1452442823656905532,-0.0328851266152,-0.0109327146783,0.129270479083,0.0673861692383,1452442823.66
1452442823663153089,-0.0328851266152,-0.0109327146783,0.129270479083,0.0673861692383,1452442823.66
1452442823669182379,-0.0328851266152,-0.0109327146783,0.129270479083,0.0673861692383,1452442823.66
1452442823669187861,-0.0328851266152,-0.0109327146783,0.129270479083,0.0673861692383,1452442823.67
1452442823678472161,-0.0328851266152,-0.0109327146783,0.129270479083,0.0673861692383,1452442823.67
1452442823681441594,-0.0282732978789,-0.00906508788466,0.122391663492,0.0914821946428,1452442823.68
1452442823686112057,-0.0282732978789,-0.00906508788466,0.122391663492,0.0914821946428,1452442823.69
1452442823687810254,-0.0282732978789,-0.00906508788466,0.122391663492,0.0914821946428,1452442823.69
1452442823697967177,-0.0282732978789,-0.00906508788466,0.122391663492,0.0914821946428,1452442823.69
1452442823698189665,-0.0282732978789,-0.00906508788466,0.122391663492,0.0914821946428,1452442823.7
1452442823698286514,-0.0282732978789,-0.00906508788466,0.122391663492,0.0914821946428,1452442823.7
1452442823701021965,-0.0314448855059,-0.00637851189822,0.114501729608,0.0979685282172,1452442823.7
1452442823704337324,-0.0314448855059,-0.00637851189822,0.114501729608,0.0979685282172,1452442823.7
1452442823707702650,-0.0314448855059,-0.00637851189822,0.114501729608,0.0979685282172,1452442823.71
1452442823711233558,-0.0314448855059,-0.00637851189822,0.114501729608,0.0979685282172,1452442823.71
1452442823714508121,-0.0326703936387,-0.00314565491863,0.10989972204,0.0778273405061,1452442823.71
1452442823717687992,-0.0326703936387,-0.00314565491863,0.10989972204,0.0778273405061,1452442823.72
1452442823721136096,-0.0326703936387,-0.00314565491863,0.10989972204,0.0778273405061,1452442823.72
1452442823724345242,-0.0326703936387,-0.00314565491863,0.10989972204,0.0778273405061,1452442823.72
1452442823727789651,-0.0326703936387,-0.00314565491863,0.10989972204,0.0778273405061,1452442823.73
1452442823731117501,-0.0326703936387,-0.00314565491863,0.10989972204,0.0778273405061,1452442823.73
1452442823734437349,-0.0326703936387,-0.00314565491863,0.10989972204,0.0778273405061,1452442823.73
1452442823737738670,-0.0326703936387,-0.00314565491863,0.10989972204,0.0778273405061,1452442823.74
1452442823741533763,-0.0326703936387,-0.00314565491863,0.10989972204,0.0778273405061,1452442823.74
1452442823744601797,-0.0326703936387,-0.00314565491863,0.10989972204,0.0778273405061,1452442823.74
1452442823748883062,-0.0292153795092,-0.00331721059047,0.10859375447,0.0878864844315,1452442823.75
1452442823751102417,-0.0292153795092,-0.00331721059047,0.10859375447,0.0878864844315,1452442823.75
1452442823754357124,-0.0292153795092,-0.00331721059047,0.10859375447,0.0878864844315,1452442823.75
1452442823757701610,-0.0292153795092,-0.00331721059047,0.10859375447,0.0878864844315,1452442823.76
1452442823761105767,-0.0292153795092,-0.00331721059047,0.10859375447,0.0878864844315,1452442823.76
1452442823764434770,-0.0292153795092,-0.00331721059047,0.10859375447,0.0878864844315,1452442823.76
1452442823768222331,-0.0292153795092,-0.00331721059047,0.10859375447,0.0878864844315,1452442823.77
1452442823771081717,-0.0292153795092,-0.00331721059047,0.10859375447,0.0878864844315,1452442823.77
1452442823775040870,-0.0292153795092,-0.00331721059047,0.10859375447,0.0878864844315,1452442823.77
1452442823779468597,-0.0292153795092,-0.00331721059047,0.10859375447,0.0878864844315,1452442823.78
1452442823781755468,-0.0342121518308,0.00339191663079,0.107511304319,0.0994879263441,1452442823.78
1452442823784556041,-0.0342121518308,0.00339191663079,0.107511304319,0.0994879263441,1452442823.78
1452442823787685516,-0.0342121518308,0.00339191663079,0.107511304319,0.0994879263441,1452442823.79
1452442823791039775,-0.0342121518308,0.00339191663079,0.107511304319,0.0994879263441,1452442823.79
1452442823794655364,-0.0342121518308,0.00339191663079,0.107511304319,0.0994879263441,1452442823.79
1452442823798494188,-0.0342121518308,0.00339191663079,0.107511304319,0.0994879263441,1452442823.8
