%time,field.x,field.y,field.z,field.yaw,field.time
1452442823667278505,0.00296484480506,0.00651168281337,0.00136781256353,0.00666818881344,1452442823.67
1452442823678801428,0.00294002545781,0.0070501256212,0.00136597437171,0.00664586169109,1452442823.67
1452442823681794019,0.00172511277704,0.0238639378933,-0.00600418263952,0.00156614626753,1452442823.68
1452442823686124101,0.00172849232459,0.0241303390112,-0.00600654632458,0.00160807900418,1452442823.69
1452442823697655802,0.00173177048572,0.0243887480955,-0.00600801834104,0.00164976527074,1452442823.69
1452442823697666732,0.00173495030201,0.0246394049073,-0.0060120865178,0.0016869491393,1452442823.69
1452442823697674686,0.00173803472382,0.0248825420148,-0.00601239139649,0.00172750204619,1452442823.7
1452442823698056519,0.00174102661297,0.025118385009,-0.00601396508585,0.00176526374846,1452442823.7
1452442823701251106,0.00412370982846,0.0344437032702,-0.0148344882012,-0.00230220815112,1452442823.7
1452442823704449594,0.00406131606034,0.0344543701469,-0.0148367032151,-0.00217857518427,1452442823.7
1452442823708151776,0.00400079410527,0.0344647170173,-0.014838966295,-0.00205879198595,1452442823.71
1452442823712252337,0.00394208780885,0.0344747534816,-0.0148413234377,-0.00194280362226,1452442823.71
1452442823714692836,0.00474580953489,0.00390810507523,-0.0199598091578,0.00373414627166,1452442823.71
1452442823718051239,0.00466714251644,0.0046155985701,-0.0199620748152,0.0037259719477,1452442823.72
1452442823721235525,0.00459083550854,0.00530186726011,-0.0199644262775,0.00371787730574,1452442823.72
1452442823724538672,0.00451681771088,0.00596754788943,-0.0199668640554,0.00370987605415,1452442823.72
1452442823727799462,0.00444502044715,0.00661325809986,-0.0199691641029,0.00370217703424,1452442823.73
1452442823731368084,0.00437537710133,0.00723959700399,-0.019971709818,0.00369440871487,1452442823.73
1452442823734758622,0.00430782305589,0.00784714574099,-0.0199740568538,0.00368698689753,1452442823.73
1452442823737983005,0.00424229563181,0.00843646801588,-0.0199763912914,0.0036797377562,1452442823.74
1452442823743293105,0.00417873403045,0.00900811062252,-0.0199792625201,0.00367212151319,1452442823.74
1452442823746058123,0.00411707927713,0.00956260395096,-0.0199820988481,0.00366469179025,1452442823.75
1452442823748425480,0.000978459162928,0.0282739118551,-0.0212684815363,-0.000750927156744,1452442823.75
1452442823751291048,0.00100607537808,0.0283564638914,-0.0212705383671,-0.00065710207525,1452442823.75
1452442823754680832,0.00103286310678,0.0284365393666,-0.0212729326102,-0.000566517138408,1452442823.75
1452442823757882380,0.00105884720362,0.0285142125775,-0.0212753021098,-0.00047869911232,1452442823.76
1452442823761170793,0.00108405177756,0.0285895555922,-0.0212777145212,-0.000393638375429,1452442823.76
1452442823764583294,0.00110850021427,0.0286626383164,-0.0212801051307,-0.000311187894561,1452442823.76
1452442823767805162,0.00113221519789,0.0287335285588,-0.0212825595889,-0.000231343922445,1452442823.77
1452442823771302006,0.00115521873199,0.028802292094,-0.0212850278897,-0.000153995714408,1452442823.77
1452442823775749280,0.00117753216008,0.0288689927231,-0.0212875107252,-7.90600443019e-05,1452442823.77
1452442823779121965,0.00119917618532,0.0289336923334,-0.0212899129278,-6.36735356309e-06,1452442823.78
1452442823782126028,0.00434915111838,0.0423684108246,-0.0227032475822,-0.00726921719247,1452442823.78
1452442823784868674,0.0042853902809,0.0421338411266,-0.0227053627662,-0.00705166040946,1452442823.78
1452442823787806356,0.00422354226854,0.0419063085195,-0.0227077343361,-0.00684105557797,1452442823.79
1452442823791109277,0.00416354969656,0.0416856018906,-0.0227102048682,-0.00663699177376,1452442823.79
1452442823794598010,0.00410535690173,0.0414715164606,-0.0227126444086,-0.00643910775363,1452442823.79
1452442823798082689,0.00404890989075,0.0412638535934,-0.0227151651261,-0.00624736323855,1452442823.8
1452442823801921689,0.0039941562901,0.0410624206123,-0.0227179163444,-0.00606178402722,1452442823.8
1452442823804907116,0.00394104529746,0.0408670306207,-0.0227201836695,-0.00588122873625,1452442823.8
1452442823808276679,0.00388952763461,0.0406775023287,-0.0227228588173,-0.00570672735964,1452442823.81
1452442823811374529,0.00881386101078,0.00976588211336,-0.0242577004289,-0.00110679129371,1452442823.81
1452442823814659051,0.00862881089245,0.0103049660877,-0.0242602024952,-0.00103883507813,1452442823.81
1452442823818171192,0.00844931227768,0.0108278775429,-0.0242626760352,-0.000972977046838,1452442823.82
1452442823821187087,0.00827519862134,0.0113351016544,-0.0242651863544,-0.000909223628649,1452442823.82
1452442823824542657,0.0081063083747,0.0118271090425,-0.0242676417738,-0.000847407066092,1452442823.82
1452442823827930956,0.00794248483546,0.012304356209,-0.0242701883341,-0.000787634743062,1452442823.83
1452442823833275489,0.00778357600239,0.0127672859605,-0.0242729401406,-0.000729988016273,1452442823.83
1452442823835384363,0.00762943443432,0.0132163278195,-0.0242753752865,-0.000673788484138,1452442823.83
1452442823838248433,0.00166367949568,0.0250013202263,-0.0295491655318,-0.00682300816434,1452442823.84
1452442823841370255,0.00167713820164,0.0251636135372,-0.0295517981152,-0.0066383787077,1452442823.84
1452442823844687885,0.00169019314643,0.0253210380487,-0.0295543618067,-0.00645930488705,1452442823.84
1452442823847845122,0.00170285644286,0.0254737398249,-0.0295570392366,-0.00628584570871,1452442823.85
1452442823851185559,0.00171513984041,0.0256218605479,-0.0295597126589,-0.00611768906822,1452442823.85
1452442823854537004,0.00172705473603,0.0257655376491,-0.0295624253934,-0.00595473128771,1452442823.85
1452442823858399619,0.00173861218478,0.0259049044373,-0.0295652115998,-0.00579686074641,1452442823.86
1452442823861398588,0.00174982291007,0.0260400902218,-0.0295678306338,-0.00564361921819,1452442823.86
1452442823865659627,0.0017606973136,0.0261712204329,-0.0295705920315,-0.0054952561807,1452442823.86
1452442823868257129,0.00177124548502,0.0262984167376,-0.0295732599196,-0.00535133131051,1452442823.87
1452442823871583877,0.000722471270603,0.0270741770972,-0.0351221819129,-0.0089254510762,1452442823.87
1452442823875149580,0.00076099689418,0.0271791006426,-0.0351251217122,-0.00871268704924,1452442823.87
1452442823878040283,0.000798366749049,0.0272808764816,-0.0351275269842,-0.00850571085354,1452442823.88
1452442823881216594,0.000834615508272,0.0273795990455,-0.0351303602837,-0.00830560685948,1452442823.88
1452442823884505781,0.000869776804718,0.0274753599324,-0.0351332079861,-0.00811163710734,1452442823.88
1452442823887915855,0.000903883262271,0.0275682479927,-0.0351361595511,-0.00792373507697,1452442823.89
1452442823891254655,0.000936966526098,0.0276583494112,-0.0351389019708,-0.00774131072515,1452442823.89
1452442823894599017,0.000969057292009,0.0277457477871,-0.0351416918591,-0.00756453395298,1452442823.89
1452442823898086799,0.00100018533494,0.0278305242118,-0.0351446245584,-0.00739335800735,1452442823.9
1452442823902307813,0.00103037953659,0.0279127573437,-0.0351481285022,-0.00722818589394,1452442823.9
1452442823905685920,0.00105966791219,0.0279925234817,-0.0351503925858,-0.00706647209253,1452442823.9
1452442823908101770,0.00321932395433,0.0173583254909,-0.0418712485654,-0.00745302614444,1452442823.91
1452442823911528854,0.00318895397325,0.0176769305974,-0.0418741795658,-0.00729024139978,1452442823.91
1452442823914560964,0.0031594950916,0.0179859775508,-0.0418771614418,-0.00713252031842,1452442823.91
1452442823918059711,0.0031309199764,0.0182857530956,-0.0418802483303,-0.00697976973046,1452442823.92
1452442823921239923,0.00310320211465,0.018576535374,-0.0418832421643,-0.00683160215318,1452442823.92
1452442823924699965,0.00307631578876,0.0188585941841,-0.0418862860042,-0.00668805382121,1452442823.92
1452442823929291965,0.00305023605264,0.0191321912298,-0.041889853602,-0.00654958049218,1452442823.93
1452442823932472284,0.00302493870861,0.0193975803642,-0.041893038763,-0.00641491609932,1452442823.93
1452442823935534762,-0.000380166767711,0.025166902829,-0.0451926583783,-0.0128244493301,1452442823.94
1452442823938119270,-0.000311767531763,0.0252901233467,-0.0451954303751,-0.0125580069667,1452442823.94
1452442823941237835,-0.000245420272894,0.0254096472488,-0.0451982917477,-0.0122997946057,1452442823.94
1452442823944499490,-0.000181063431791,0.0255255854339,-0.0452014612198,-0.0120498744001,1452442823.94
1452442823947772988,-0.000118637295922,0.0256380454735,-0.0452045619758,-0.0118074854185,1452442823.95
1452442823951584894,-5.8083944128e-05,0.0257471317118,-0.0452077689497,-0.0115726434827,1452442823.95
1452442823954537102,6.52807111872e-07,0.025852945363,-0.0452109271937,-0.0113449156699,1452442823.95
1452442823958046526,5.76274558145e-05,0.0259555846047,-0.0452140438936,-0.0111240878813,1452442823.96
1452442823961340987,0.000112892865056,0.0260551446691,-0.0452171228671,-0.010909968584,1452442823.96
1452442823964523165,0.00016650031202,0.0261517179316,-0.0452202950339,-0.0107025224198,1452442823.96
1452442823967997527,0.000218499535576,0.0262453939962,-0.0452235756642,-0.0105015841383,1452442823.97
1452442823971448322,0.000268938782425,0.0263362597789,-0.0452267460346,-0.0103066577105,1452442823.97
1452442823977356159,0.000317864851868,0.0264243995881,-0.0452301838585,-0.0101180782521,1452442823.97
1452442823979079522,0.000723313146449,0.0268216047974,-0.0444456357386,-0.0139085077685,1452442823.98
1452442823982065524,0.000759735614146,0.0268976625267,-0.0444480717573,-0.0136493895761,1452442823.98
1452442823984696901,0.000795065407812,0.0269714385241,-0.0444511674242,-0.013399152678,1452442823.98
1452442823988467524,0.000829335307668,0.0270430012415,-0.04445435201,-0.0131566944421,1452442823.99
1452442823994392549,0.000862577110528,0.0271124170774,-0.0444573870606,-0.0129214258286,1452442823.99
1452442823996391319,0.000894821659302,0.0271797504383,-0.0444611615414,-0.0126944942291,1452442824.0
1452442823997926180,0.00310723873376,0.00970944522013,-0.041559379323,-0.0121701443766,1452442824.0
1452442824001251700,0.00307696155784,0.0101961382805,-0.041562298548,-0.0119626495498,1452442824.0
1452442824004492825,0.00304759269719,0.0106682305491,-0.0415653169574,-0.0117616773767,1452442824.0
1452442824007852820,0.00301910490235,0.0111261600496,-0.0415683197745,-0.0115668409797,1452442824.01
1452442824011284808,0.00299147174137,0.0115703516651,-0.0415714834954,-0.0113782396931,1452442824.01
1452442824014647050,0.00296466757521,0.0120012175322,-0.0415745517135,-0.0111952988275,1452442824.01
1452442824017766319,0.00293866753404,0.0124191574232,-0.0415774330406,-0.0110176963499,1452442824.02
1452442824021276529,0.0029134474941,0.0128245591175,-0.0415804767874,-0.0108458094154,1452442824.02
1452442824024848358,0.00288898405537,0.0132177987609,-0.0415836459224,-0.0106794142831,1452442824.02
1452442824029255425,0.00286525451979,0.0135992412151,-0.0415876596402,-0.0105194642372,1452442824.03
1452442824031720523,0.00284223687028,0.0139692403956,-0.0415897280021,-0.0103614884159,1452442824.03
1452442824035041124,0.00515093311155,0.0124934619562,-0.0394473847148,-0.0131384936184,1452442824.03
1452442824037886682,0.0050664681258,0.0128824452364,-0.0394499695843,-0.012930823969,1452442824.04
1452442824041139386,0.00498453708963,0.0132597590182,-0.0394528322669,-0.0127299835519,1452442824.04
1452442824044580935,0.00490506398454,0.0136257533866,-0.039455833962,-0.0125355401145,1452442824.04
1452442824047978064,0.0048279750726,0.0139807679239,-0.0394589358901,-0.0123472481428,1452442824.05
1452442824052638050,0.00475319882802,0.0143251320251,-0.0394624128977,-0.0121653856186,1452442824.05
1452442824056591319,0.00468066587078,0.0146591652033,-0.0394662079812,-0.0119896854388,1452442824.06
1452442824058020314,0.00461030890226,0.0149831773861,-0.0394678187037,-0.0118158012134,1452442824.06
1452442824061556599,-0.000506127745261,0.03626126921,-0.0364228303664,-0.0207442589949,1452442824.06
1452442824064496095,-0.00043600331567,0.0360972569462,-0.0364253792003,-0.0203947348275,1452442824.06
1452442824067957723,-0.000367982618967,0.0359381650502,-0.0364282881353,-0.0200565676531,1452442824.07
1452442824071203654,-0.000302002543165,0.0357838459112,-0.0364311709968,-0.0197286619966,1452442824.07
1452442824074432893,-0.000238001869636,0.0356341563463,-0.0364339429949,-0.019410552258,1452442824.07
1452442824077811326,-0.000175921216314,0.0354889574684,-0.0364368474132,-0.0191024221824,1452442824.08
1452442824081234982,-0.000115702982591,0.0353481145568,-0.0364397949451,-0.0188037903031,1452442824.08
1452442824087252879,-5.72912958806e-05,0.0352114969325,-0.0364426227855,-0.0185140562928,1452442824.08
1452442824087847267,-6.31959770949e-07,0.035078977837,-0.0364454824478,-0.0182332502471,1452442824.09
1452442824091361638,5.43275962554e-05,0.0349504343143,-0.036448430185,-0.017961245428,1452442824.09
1452442824095680018,0.000107638365601,0.0348257470974,-0.0364513543124,-0.01769746536,1452442824.09
1452442824098727058,-0.00311953058789,0.0351322986562,-0.0354978590539,-0.0204769295348,1452442824.1
1452442824101198181,-0.00298198782157,0.035005733683,-0.0354999508861,-0.0201673686252,1452442824.1
1452442824104531771,-0.00284857133823,0.0348829656589,-0.0355027355247,-0.0198686981168,1452442824.1
1452442824107842349,-0.00271915734939,0.0347638806755,-0.0355055715801,-0.0195792835328,1452442824.11
1452442824111121989,-0.00259362578021,0.0346483682417,-0.0355083997096,-0.0192987122642,1452442824.11
1452442824114819918,-0.00247186015812,0.0345363211809,-0.0355115375596,-0.0190274012577,1452442824.11
1452442824117834485,-0.00235374750468,0.0344276355318,-0.0355141348214,-0.0187632798531,1452442824.12
1452442824121236208,-0.00223917823085,0.0343222104523,-0.0355169442538,-0.0185076976781,1452442824.12
1452442824124509590,-0.00212804603523,0.0342199481251,-0.0355198219711,-0.0182601078314,1452442824.12
1452442824128034093,-0.00202024780548,0.0341207536678,-0.0355226425812,-0.0180200044455,1452442824.13
1452442824131207649,-0.00191568352263,0.0340245350442,-0.0355255109499,-0.0177873893899,1452442824.13
1452442824134614672,-0.00181425616825,0.0339312029793,-0.0355284567488,-0.0175621026178,1452442824.13
1452442824137979273,-0.00171587163451,0.0338406708763,-0.0355313216627,-0.0173435887161,1452442824.14
1452442824141488637,-0.00162043863679,0.0337528547364,-0.0355342012091,-0.0171318443965,1452442824.14
1452442824144806126,-0.00152786862899,0.0336676730808,-0.0355369110595,-0.0169262802082,1452442824.14
1452442824147937114,-0.00143807572143,0.0335850468748,-0.0355396692784,-0.0167271488093,1452442824.15
1452442824151120947,-0.0013509766011,0.0335048994549,-0.0355425053338,-0.0165343383195,1452442824.15
1452442824154637507,-0.00126649045437,0.0334271564577,-0.035545365167,-0.0163475417754,1452442824.15
1452442824159218847,-0.00118453889205,0.0333517457504,-0.035549364503,-0.0161689624199,1452442824.16
1452442824161399827,-0.00110504587659,0.0332785973643,-0.0355512407097,-0.0159914803918,1452442824.16
1452442824164893918,-0.000875383643167,0.0262444158434,-0.0360024391724,-0.0168062947942,1452442824.16
1452442824168373867,-0.000804722351857,0.0263328820893,-0.0360052879691,-0.0166210128773,1452442824.17
1452442824172123917,-0.000736180899285,0.0264186943479,-0.0360079668711,-0.0164410940794,1452442824.17
1452442824185732039,-0.000669695690291,0.0265019322387,-0.0360191637793,-0.0162850617771,1452442824.18
1452442824185775634,-0.0240624950681,-0.0076737874581,-0.0399592710519,-0.0227261450055,1452442824.18
1452442824188406299,-0.0233087778877,-0.00662191290386,-0.0399623566183,-0.022378259764,1452442824.19
1452442824191625001,-0.0225776722228,-0.00560159458625,-0.0399652485922,-0.0220405912505,1452442824.19
1452442824195053214,-0.0218684997278,-0.00461188581817,-0.0399682456592,-0.0217134627201,1452442824.19
1452442824199477360,-0.0211806024076,-0.00365186831313,-0.0399720066719,-0.0213979352482,1452442824.2
1452442824201556558,-0.0146357576246,-0.0339474082634,-0.0395003239173,-0.0195463139628,1452442824.2
1452442824204815771,-0.014152815988,-0.0322792910373,-0.0395032364408,-0.0192837839317,1452442824.2
1452442824208266534,-0.0136843626005,-0.0306612173279,-0.0395062370365,-0.0190295018052,1452442824.21
1452442824211530433,-0.0132299628147,-0.0290916858298,-0.0395092143439,-0.0187829767394,1452442824.21
1452442824215709693,-0.0127891950224,-0.0275692402767,-0.0395126030079,-0.0185448895551,1452442824.22
1452442824218270843,-0.0123616502639,-0.0260924680902,-0.0395151513866,-0.0183124220835,1452442824.22
1452442824225434526,-0.0119469318481,-0.0246599990692,-0.0395199367154,-0.0180917299716,1452442824.22
1452442824225529531,-0.0115446549848,-0.0232705041189,-0.0395210433346,-0.0178703012316,1452442824.22
1452442824228420154,-0.0113237128778,-0.0378359721889,-0.0390211118294,-0.0175069732436,1452442824.23
1452442824232298259,-0.0109406052854,-0.0361658022653,-0.039024410594,-0.0173065937336,1452442824.23
1452442824235086648,-0.0105689909207,-0.0345457374394,-0.0390272110265,-0.0171113810055,1452442824.23
1452442824238202662,-0.010208524987,-0.0329742745582,-0.0390299160472,-0.0169220077818,1452442824.24
1452442824241657811,-0.00985887303135,-0.0314499555635,-0.0390330124039,-0.0167392958135,1452442824.24
1452442824245448954,-0.00951971063432,-0.0299713661386,-0.0390359665907,-0.0165619656773,1452442824.24
1452442824248392320,-0.00919072310921,-0.0285371343965,-0.0390387836623,-0.0163898506343,1452442824.25
1452442824253418268,-0.0145892659929,-0.0175824648915,-0.0396672222172,-0.0212628143921,1452442824.25
1452442824255268602,-0.0141259926484,-0.016443924983,-0.0396699677432,-0.0209989038666,1452442824.25
1452442824258189148,-0.0136766175043,-0.0153395412717,-0.0396727452778,-0.0207431661027,1452442824.26
1452442824261540710,-0.0132407236145,-0.0142682890717,-0.0396756302846,-0.0204955190298,1452442824.26
1452442824264782965,-0.0128179065414,-0.0132291744378,-0.0396786132249,-0.0202557226398,1452442824.26
1452442824271297349,-0.0124077739805,-0.0122212332428,-0.0396816938865,-0.0200235463644,1452442824.27
1452442824271805125,-0.0120099453964,-0.0112435302837,-0.0396847435995,-0.0197984587636,1452442824.27
1452442824277609012,-0.0116240516699,-0.0102951584134,-0.0396888538334,-0.0195826970639,1452442824.28
1452442824280369325,-0.0112497347551,-0.00937523769919,-0.0396921702134,-0.0193719142762,1452442824.28
1452442824282033561,0.00271716608496,-0.0125106071992,-0.0377385829701,-0.0225917362701,1452442824.28
1452442824285564789,0.00268371232347,-0.0115425478571,-0.0377414427075,-0.0223098224406,1452442824.29
1452442824288381879,0.00265126217482,-0.0106035302953,-0.0377440305143,-0.0220359297808,1452442824.29
1452442824291450199,0.00261978553063,-0.0096926832603,-0.037746898769,-0.0217710975052,1452442824.29
1452442824294826818,0.00258925318576,-0.00880916163637,-0.0377498318383,-0.0215145546487,1452442824.29
1452442824298263028,0.00255963681125,-0.00795214566116,-0.0377527549361,-0.0212658941937,1452442824.3
1452442824301501968,0.00253090892796,-0.0071208401652,-0.0377556269301,-0.0210247846165,1452442824.3
1452442824304858940,0.00250304288118,-0.00631447383412,-0.037758537148,-0.0207911960619,1452442824.3
1452442824308304196,0.0024760128158,-0.00553229849298,-0.0377614465351,-0.0205648134515,1452442824.31
1452442824311634394,0.00244979365238,-0.00477358841207,-0.0377643374333,-0.0203453965604,1452442824.31
1452442824315067898,0.00242436106386,-0.00403763963358,-0.0377672746574,-0.0201328591765,1452442824.31
