%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1452442177955901028,0.00397978491678,-0.0492136060366,-0.0259647332639,0.0,0.0,-0.00291674881829
1452442177958247306,0.00850126281037,-0.00145945087236,-0.0246525602706,0.0,0.0,-0.0152464259107
1452442177960549308,0.00841051515211,-0.00177428126218,-0.0246529124351,0.0,0.0,-0.0152950814116
1452442177965284923,0.0083224899236,-0.00207966674031,-0.024653398685,0.0,0.0,-0.0153448888224
1452442177974599072,0.00823710545194,-0.00237589065409,-0.0246547196105,0.0,0.0,-0.0154084422367
1452442177979288141,0.00815428251444,-0.00266322785046,-0.0246547920395,0.0,0.0,-0.0154483831291
1452442177979303708,0.0198842025541,-0.00900555606267,-0.0183315529197,0.0,0.0,-0.00659042683217
1452442177979416442,0.0194640438026,-0.00911182071991,-0.0183316595488,0.0,0.0,-0.00686382847353
1452442177980797626,0.0190564898137,-0.00921489743743,-0.018331919245,0.0,0.0,-0.00713377459412
1452442177983965794,0.0186611624445,-0.00931488185343,-0.0183321693048,0.0,0.0,-0.00739555599037
1452442177987861915,0.0182776948963,-0.00941186673695,-0.0183324517794,0.0,0.0,-0.00765071075667
1452442177990737565,0.0179057313746,-0.00950594207396,-0.0183326678782,0.0,0.0,-0.0078964389275
1452442177994071554,0.0175449267585,-0.00959719515086,-0.0183329249495,0.0,0.0,-0.00813624232179
1452442177997414571,0.017194946281,-0.00968571063546,-0.0183331735531,0.0,0.0,-0.00836883902317
1452442178002404100,0.0168554652177,-0.00977157065551,-0.0183334399012,0.0,0.0,-0.00859521098453
1452442178007812843,0.0165261685863,-0.00985485487497,-0.0183337464307,0.0,0.0,-0.00881625963695
1452442178008673841,0.0162067508539,-0.00993564056784,-0.0183339383308,0.0,0.0,-0.0090274704271
1452442178010972340,0.0103497414372,-0.00568875958716,-0.0119574785451,0.0,0.0,-0.00724791733786
1452442178014130794,0.0101997664747,-0.00586278832867,-0.0119575352165,0.0,0.0,-0.0074902517473
1452442178017470903,0.0100542907611,-0.00603159620793,-0.0119575915054,0.0,0.0,-0.00772549150612
1452442178020683677,0.00991317931893,-0.00619533985082,-0.0119576501309,0.0,0.0,-0.00795418658458
1452442178023995386,0.00977630122,-0.00635417118442,-0.0119577070143,0.0,0.0,-0.00817603564422
1452442178027473427,0.00964352946405,-0.00650823757801,-0.0119577659225,0.0,0.0,-0.00839169785236
1452442178030632877,0.00951474086077,-0.00665768197979,-0.0119578228392,0.0,0.0,-0.00860085867498
1452442178033900075,0.00938981591559,-0.00680264304952,-0.0119578803297,0.0,0.0,-0.00880404488264
