%time,field.x,field.y,field.z,field.yaw,field.time
1452442177980490878,4.59044478214,0.12547711304,0.00754063402659,0.0352330679226,1452442177.98
1452442177983767645,4.59044478214,0.12547711304,0.00754063402659,0.0352330679226,1452442177.98
1452442177987749883,4.59044478214,0.12547711304,0.00754063402659,0.0352330679226,1452442177.99
1452442177990480280,4.59044478214,0.12547711304,0.00754063402659,0.0352330679226,1452442177.99
1452442177993749849,4.59044478214,0.12547711304,0.00754063402659,0.0352330679226,1452442177.99
1452442177997131836,4.59044478214,0.12547711304,0.00754063402659,0.0352330679226,1452442178.0
1452442178001559925,4.59044478214,0.12547711304,0.00754063402659,0.0352330679226,1452442178.0
1452442178006163532,4.59044478214,0.12547711304,0.00754063402659,0.0352330679226,1452442178.0
1452442178008684232,4.59044478214,0.12547711304,0.00754063402659,0.0352330679226,1452442178.01
1452442178010744519,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.01
1452442178013917742,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.01
1452442178017248561,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.02
1452442178020473082,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.02
1452442178023749365,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.02
1452442178027213419,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.03
1452442178030732295,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.03
1452442178033805517,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.03
1452442178037403389,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.04
1452442178040538398,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.04
1452442178043787107,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.04
1452442178047248763,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.05
1452442178050660846,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.05
1452442178053853882,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.05
1452442178057202755,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.06
1452442178060603561,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.06
1452442178067851791,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.06
1452442178067933772,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.07
1452442178071398156,4.58231655418,0.114897176374,0.00174379851768,0.0344431448056,1452442178.07
1452442178073939930,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.07
1452442178077195006,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.08
1452442178080473409,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.08
1452442178083787137,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.08
1452442178087886279,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.09
1452442178090441997,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.09
1452442178093794028,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.09
1452442178097151710,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.1
1452442178100413350,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.1
1452442178103915611,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.1
1452442178107077768,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.11
1452442178110572315,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.11
1452442178114045693,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.11
1452442178117174111,4.58502386181,0.060643173168,-0.00525372160744,0.0364621789473,1452442178.12
