%time,field.x,field.y,field.z,field.yaw,field.time
1452441915132498148,0.0114259022032,-0.063262342393,-0.069582539147,0.00169185385714,1452441915.13
1452441915135375166,0.0115218342518,-0.0613029057332,-0.0695845482327,0.00125396217732,1452441915.14
1452441915138877966,0.011614888339,-0.0594022521732,-0.0695867608523,0.000828908715937,1452441915.14
1452441915143371111,0.0117051508036,-0.05755861822,-0.0695889785679,0.000416525639714,1452441915.14
1452441915146202322,0.0117927053943,-0.0557702932854,-0.0695914063033,1.62063182566e-05,1452441915.15
1452441915150341550,0.0118776333472,-0.0540356180988,-0.0695934297507,-0.000371731549032,1452441915.15
1452441915152233167,0.0130645675758,0.0101008010367,-0.0769658839622,-0.0152108296602,1452441915.15
1452441915155313099,0.0131142423865,0.0102866112277,-0.0769680846889,-0.0152644567186,1452441915.16
1452441915158625781,0.0131624269529,0.0104668471131,-0.0769705203983,-0.0153169263059,1452441915.16
1452441915162221175,0.0132091659823,0.0106416759219,-0.0769729254356,-0.015367887771,1452441915.16
1452441915166045599,0.0132545028408,0.0108112598664,-0.0769756390688,-0.0154178971643,1452441915.17
1452441915168694922,0.0132984795935,0.0109757562926,-0.0769777104612,-0.0154655576102,1452441915.17
1452441915171995044,0.0133411370437,0.011135317826,-0.076980059607,-0.015512297201,1452441915.17
1452441915175350062,0.0133825147704,0.0112900925134,-0.0769823675158,-0.0155576834777,1452441915.18
1452441915178804070,0.0134226511653,0.0114402239602,-0.0769847224553,-0.0156018830962,1452441915.18
1452441915182018602,0.0134615834683,0.0115858514635,-0.0769871532231,-0.0156449795324,1452441915.18
1452441915186350424,0.0134993478022,0.0117271101418,-0.0769896753257,-0.0156870301927,1452441915.19
1452441915190405850,0.0135359792061,0.0118641310597,-0.0769929323671,-0.0157290377527,1452441915.19
1452441915199494591,0.0135715116679,0.0119970413501,-0.0769955768175,-0.0157690156083,1452441915.19
1452441915199503029,-0.00126748189691,0.0802906831616,-0.0839188002857,-0.0351734490407,1452441915.2
1452441915199515331,-0.000810051710455,0.0786542910875,-0.0839213019373,-0.0347338784241,1452441915.2
1452441915203113192,-0.000366344429595,0.0770669907755,-0.0839244304387,-0.034308788009,1452441915.2
1452441915205833589,6.40516328402e-05,0.0755273094729,-0.0839266419336,-0.033894988039,1452441915.21
1452441915208730421,0.000481535813402,0.0740338186094,-0.083929167873,-0.033494280906,1452441915.21
1452441915215542509,0.000886495468547,0.0725851324718,-0.0839317410905,-0.0331058092274,1452441915.21
1452441915215555344,0.00127930633404,0.0711799069183,-0.0839342831601,-0.0327290744438,1452441915.22
1452441915221377962,0.00166033287356,0.0698168381315,-0.0839388945199,-0.0323674434328,1452441915.22
1452441915222205629,0.0020299286169,0.0684946614082,-0.0839394683443,-0.0320097558779,1452441915.22
1452441915226204291,0.00238843648794,0.0672121499866,-0.0839425868338,-0.031667334346,1452441915.23
1452441915228593192,0.0107044962699,-0.0320430774572,-0.0896167219382,-0.0128295683034,1452441915.23
1452441915232070925,0.0108206049624,-0.0308917820772,-0.0896194855496,-0.0129248386231,1452441915.23
1452441915236408306,0.0109332303941,-0.0297750255587,-0.0896225702216,-0.013017730422,1452441915.24
1452441915238866725,0.0110424770629,-0.0286917717356,-0.0896251068764,-0.0131072956668,1452441915.24
1452441915243857354,0.0111484463316,-0.0276410155273,-0.0896278663362,-0.0131945309522,1452441915.24
1452441915245733193,0.0112512365222,-0.0266217820052,-0.0896307960134,-0.0132794414171,1452441915.25
1452441915249520772,0.0113509430071,-0.0256331254888,-0.0896335546825,-0.0133617111343,1452441915.25
1452441915252601332,0.0114476582975,-0.0246741286679,-0.0896362081765,-0.013441484748,1452441915.25
1452441915256019075,0.0100639234372,0.0444464641979,-0.0937800048678,-0.0344411750498,1452441915.26
1452441915258536220,0.0101946900166,0.0438379137016,-0.0937824035008,-0.0340893131405,1452441915.26
1452441915262072043,0.0103215335987,0.0432476197202,-0.0937853739947,-0.0337491773225,1452441915.26
1452441915265408209,0.0104445718734,0.0426750345583,-0.0937882450795,-0.0334192191122,1452441915.27
1452441915268843035,0.0105639189998,0.0421196269512,-0.0937911004572,-0.0330992785945,1452441915.27
